user_id;affiliate_id;register_date
139263;1733;15/11/2022
139328;1313;05/01/2022
139414;1044;05/07/2022
139431;1934;12/03/2022
139463;1427;07/07/2022
139481;1671;24/02/2022
139505;1868;01/01/2022
139507;1883;25/06/2022
139565;1187;05/03/2022
139618;1590;01/08/2022
139625;1278;21/10/2022
139630;1335;14/02/2022
139660;1251;22/01/2022
139670;1956;18/08/2022
139687;1683;14/05/2022
139734;1391;30/09/2022
139743;1521;21/06/2022
139759;1762;07/04/2022
139779;1599;03/02/2022
139796;1214;16/09/2022
139810;1949;12/10/2022
139821;1953;24/07/2022
139905;1476;17/06/2022
139930;1635;21/07/2022
139973;1850;15/09/2022
139998;1274;07/05/2022
140010;1059;01/06/2022
140017;1935;12/07/2022
140066;1019;14/10/2022
140071;1511;12/04/2022
140088;1377;19/02/2022
140151;1628;24/07/2022
140197;1298;25/08/2022
140257;1177;07/05/2022
140275;1230;23/07/2022
140282;1627;16/01/2022
140343;1843;01/11/2022
140367;1414;30/03/2022
140370;1076;08/02/2022
140406;1574;25/10/2022
140430;1147;23/01/2022
140489;1497;13/10/2022
140503;1757;14/05/2022
140520;1689;28/08/2022
140577;1678;09/07/2022
140608;1926;19/01/2022
140623;1107;01/02/2022
140631;1038;01/01/2022
140688;1836;28/04/2022
140715;1374;23/08/2022
140723;1755;19/01/2022
140819;1183;09/07/2022
140833;1175;15/07/2022
140897;1021;13/07/2022
140919;1904;24/05/2022
141013;1961;14/03/2022
141025;1021;23/09/2022
141050;1522;02/07/2022
141051;1792;23/03/2022
141063;1255;06/04/2022
141086;1553;11/03/2022
141140;1595;29/03/2022
141177;1873;13/08/2022
141182;1589;15/09/2022
141240;1992;10/04/2022
141278;1407;19/08/2022
141357;1951;19/05/2022
141376;1769;02/09/2022
141386;1269;09/02/2022
141553;1073;19/01/2022
141676;1622;04/12/2022
141688;1852;06/12/2022
141726;1545;10/04/2022
141748;1953;25/11/2022
141767;1136;09/11/2022
141782;1638;19/11/2022
141791;1349;06/12/2022
141808;1561;06/11/2022
141827;1939;27/07/2022
141905;1699;14/01/2022
141960;1196;18/06/2022
141969;1425;02/02/2022
141980;1894;07/05/2022
142022;1180;10/05/2022
142108;1339;30/11/2022
142146;1398;09/06/2022
142148;1249;15/04/2022
142165;1281;10/11/2022
142172;1059;11/04/2022
142186;1513;18/01/2022
142274;1487;02/05/2022
142292;1555;30/08/2022
142344;1755;10/03/2022
142451;1099;15/06/2022
142483;1465;16/11/2022
142499;1929;02/11/2022
142665;1683;21/09/2022
142668;1562;18/08/2022
142700;1067;26/02/2022
142729;1793;31/05/2022
142815;1049;11/04/2022
142858;1230;15/01/2022
142873;1251;05/07/2022
142882;1719;15/11/2022
142913;1448;17/04/2022
142924;1296;25/07/2022
142933;1326;25/05/2022
142938;1128;18/09/2022
142942;1631;27/10/2022
142980;1536;26/09/2022
142996;1870;10/01/2022
143042;1179;09/08/2022
143089;1433;27/06/2022
143094;1190;13/01/2022
143122;1628;20/03/2022
143182;1589;22/10/2022
143210;1082;29/11/2022
143218;1597;12/09/2022
143242;1202;20/02/2022
143401;1144;27/01/2022
143411;1943;10/04/2022
143488;1981;06/09/2022
143528;1253;30/10/2022
143585;1773;25/01/2022
143627;1573;07/05/2022
143675;1386;19/02/2022
143677;1144;12/04/2022
143713;1972;17/10/2022
143723;1661;14/06/2022
143753;1529;05/04/2022
143838;1586;05/06/2022
143864;1588;01/01/2022
143961;1078;06/03/2022
144010;1415;03/01/2022
144099;1043;09/01/2022
144119;1603;30/03/2022
144238;1538;24/03/2022
144284;1336;12/05/2022
144314;1534;16/08/2022
144338;1538;03/03/2022
144494;1469;25/03/2022
144547;1403;06/02/2022
144687;1756;04/10/2022
144761;1562;26/11/2022
144834;1458;24/02/2022
144888;1992;28/09/2022
144891;1569;28/01/2022
144917;1046;28/01/2022
144928;1712;29/11/2022
144945;1319;15/02/2022
145015;1169;13/04/2022
145016;1437;25/05/2022
145137;1127;06/09/2022
145157;1805;04/09/2022
145167;1038;19/10/2022
145219;1754;11/09/2022
145225;1383;13/08/2022
145234;1948;27/07/2022
145245;1248;09/03/2022
145265;1317;13/05/2022
145293;1702;17/09/2022
145331;1335;05/04/2022
145332;1350;01/12/2022
145374;1167;28/05/2022
145380;1129;25/10/2022
145449;1258;26/11/2022
145496;1007;30/04/2022
145551;1798;08/07/2022
145562;1407;11/02/2022
145604;1158;22/04/2022
145634;1461;03/02/2022
145717;1411;22/04/2022
145753;1405;27/09/2022
145783;1625;16/11/2022
145931;1354;22/05/2022
145952;1470;30/04/2022
145956;1405;16/05/2022
145987;1537;09/06/2022
146001;1752;31/03/2022
146093;1170;29/01/2022
146119;1492;26/05/2022
146123;1613;16/01/2022
146178;1852;03/09/2022
146192;1586;18/07/2022
146229;1128;26/10/2022
146265;1004;31/03/2022
146366;1614;18/06/2022
146420;1229;15/09/2022
146440;1493;04/04/2022
146516;1886;04/05/2022
146538;1177;08/03/2022
146580;1894;09/02/2022
146595;1955;07/02/2022
146618;1183;11/02/2022
146645;1922;13/07/2022
146694;1401;24/10/2022
146730;1998;30/04/2022
146739;1586;26/06/2022
146741;1049;16/02/2022
146751;1647;31/07/2022
146767;1870;28/07/2022
146864;1443;25/06/2022
146977;1129;16/10/2022
146987;1950;01/09/2022
146991;1856;14/04/2022
147005;1170;20/06/2022
147056;1894;25/09/2022
147109;1468;29/07/2022
147189;1848;10/04/2022
147239;1389;07/02/2022
147248;1161;15/07/2022
147307;1072;09/04/2022
147309;1360;03/10/2022
147345;1833;04/10/2022
147354;1911;07/07/2022
147383;1678;25/10/2022
147404;1812;02/03/2022
147421;1729;15/09/2022
147431;1338;23/06/2022
147544;1047;18/02/2022
147576;1939;24/07/2022
147628;1595;21/08/2022
147630;1806;30/11/2022
147655;1372;29/07/2022
147697;1359;28/10/2022
147703;1944;21/08/2022
147715;1425;18/03/2022
147729;1377;26/09/2022
147790;1030;23/05/2022
147812;1222;19/05/2022
147864;1353;27/08/2022
147874;1836;13/09/2022
147982;1618;05/10/2022
148114;1451;17/03/2022
148287;1919;18/07/2022
148292;1411;27/04/2022
148295;1528;05/05/2022
148299;1669;24/05/2022
148375;1973;17/07/2022
148406;1852;31/07/2022
148409;N/A;31/03/2022
148453;1629;16/11/2022
148523;1444;20/09/2022
148536;1777;14/06/2022
148558;1722;11/11/2022
148565;1964;12/07/2022
148619;1403;07/01/2022
148678;1442;03/05/2022
148683;1729;04/03/2022
148760;1013;19/06/2022
148761;1475;18/09/2022
148861;1665;30/09/2022
148916;1690;30/03/2022
148943;1892;24/02/2022
149033;1532;12/02/2022
149046;1968;01/10/2022
149067;1518;01/04/2022
149078;1237;07/12/2022
149105;1160;19/05/2022
149123;1352;15/06/2022
149140;1223;10/09/2022
149173;1629;22/09/2022
149224;1240;20/05/2022
149275;1236;15/07/2022
149292;1268;27/05/2022
149316;1490;06/08/2022
149390;1426;16/03/2022
149429;1836;12/11/2022
149472;1637;12/09/2022
149514;1111;05/07/2022
149534;1422;13/04/2022
149539;1477;22/05/2022
149553;1093;27/03/2022
149559;1708;29/01/2022
149568;1686;24/05/2022
149595;1888;23/09/2022
149630;1720;12/02/2022
149686;1334;19/03/2022
149893;1861;16/01/2022
149903;1805;20/02/2022
149916;1936;04/01/2022
149930;1229;19/07/2022
149963;1938;01/11/2022
149964;1765;04/12/2022
149969;1731;01/06/2022
150145;1590;23/08/2022
150148;1067;24/05/2022
150180;1303;08/06/2022
150198;1851;29/10/2022
150200;1258;11/07/2022
150266;1850;28/10/2022
150290;1689;02/06/2022
150295;1416;14/05/2022
150300;1878;18/09/2022
150306;1140;16/04/2022
150323;1766;25/03/2022
150408;1086;21/10/2022
150436;1191;22/03/2022
150464;1411;25/02/2022
150469;1508;27/09/2022
150626;1092;24/01/2022
150650;1254;23/08/2022
150720;1797;19/09/2022
150763;1090;29/11/2022
150778;1982;23/02/2022
150846;1024;19/02/2022
150863;1814;08/10/2022
150869;1895;17/08/2022
151007;1914;14/08/2022
151010;1832;19/07/2022
151022;1035;06/07/2022
151030;1686;30/04/2022
151107;1576;14/01/2022
151128;1856;06/02/2022
151153;1085;30/03/2022
151187;1978;20/01/2022
151212;1711;04/06/2022
151215;1478;05/06/2022
151222;1207;18/08/2022
151238;1934;20/09/2022
151241;1930;22/08/2022
151326;1916;26/09/2022
151328;1857;09/02/2022
151373;1938;23/04/2022
151374;1529;23/06/2022
151461;1844;07/08/2022
151492;1649;01/06/2022
151502;1576;04/02/2022
151546;1583;10/05/2022
151565;1969;30/09/2022
151566;1368;22/04/2022
151571;1310;24/06/2022
151632;1731;10/10/2022
151638;1219;13/07/2022
151639;1435;22/09/2022
151725;1557;26/01/2022
151742;1534;27/10/2022
151804;1834;13/03/2022
151885;1307;30/04/2022
151898;1679;11/08/2022
151906;1101;10/06/2022
151954;1702;20/11/2022
151961;1136;30/07/2022
151964;1651;06/06/2022
152007;1159;18/06/2022
152052;1618;17/07/2022
152087;1944;26/11/2022
152092;1068;10/10/2022
152167;1039;25/04/2022
152175;1464;03/11/2022
152214;1411;28/02/2022
152222;1357;09/06/2022
152242;1681;01/05/2022
152243;1905;26/09/2022
152266;1728;22/02/2022
152326;1740;24/06/2022
152327;1720;13/03/2022
152341;1148;18/04/2022
152347;1460;19/09/2022
152376;1964;11/03/2022
152412;1854;11/11/2022
152452;1389;06/05/2022
152483;1990;05/12/2022
152510;1597;09/03/2022
152525;1301;20/03/2022
152527;1056;21/11/2022
152569;1009;08/09/2022
152612;1876;15/01/2022
152616;1726;23/11/2022
152668;1421;11/04/2022
152704;1564;14/10/2022
152746;1458;28/11/2022
152821;1687;31/05/2022
152856;1191;14/02/2022
152923;1709;27/06/2022
152960;1808;27/10/2022
152991;1393;23/02/2022
153002;1398;09/05/2022
153024;1795;21/04/2022
153051;1520;06/11/2022
153090;1589;19/02/2022
153119;1899;17/08/2022
153152;1417;18/06/2022
153171;1891;24/04/2022
153212;1852;20/11/2022
153277;1016;04/11/2022
153280;1845;18/06/2022
153329;1439;08/06/2022
153350;1219;23/09/2022
153444;1085;06/11/2022
153456;1640;04/02/2022
153491;1348;06/04/2022
153522;1371;09/05/2022
153523;1927;30/09/2022
153591;1099;23/01/2022
153619;1502;17/08/2022
153634;1497;19/07/2022
153659;1356;01/12/2022
153698;1958;30/06/2022
153731;1816;25/07/2022
153850;1307;08/02/2022
153857;1443;14/09/2022
153897;1426;04/10/2022
153950;1966;22/05/2022
154002;1748;06/04/2022
154089;1835;16/07/2022
154106;1794;19/09/2022
154160;1956;30/11/2022
154180;1660;17/05/2022
154300;1923;08/07/2022
154312;1351;30/07/2022
154339;1967;22/05/2022
154395;1261;03/11/2022
154404;1053;16/08/2022
154423;1747;05/01/2022
154529;1447;11/11/2022
154624;1965;17/06/2022
154653;1438;05/11/2022
154686;1862;14/03/2022
154689;1007;29/05/2022
154704;1529;24/08/2022
154713;1537;06/08/2022
154715;1122;29/08/2022
154821;1312;03/04/2022
154867;1228;05/09/2022
154875;1142;11/02/2022
154944;1359;26/05/2022
155040;1876;03/11/2022
155047;1202;27/08/2022
155082;1806;11/08/2022
155095;1542;05/12/2022
155119;1123;01/08/2022
155177;1398;05/05/2022
155206;1475;08/07/2022
155309;1162;13/03/2022
155365;1851;14/06/2022
155373;1627;03/06/2022
155385;1693;16/08/2022
155453;1013;31/01/2022
155456;1151;13/01/2022
155494;1675;02/03/2022
155531;1266;03/08/2022
155549;1350;06/07/2022
155553;1708;01/11/2022
155574;1205;05/10/2022
155599;1993;12/01/2022
155616;1105;02/08/2022
155643;1611;28/11/2022
155644;1081;05/08/2022
155775;1967;04/07/2022
155843;1889;09/11/2022
155879;1307;29/05/2022
155923;1306;29/10/2022
155934;1695;25/05/2022
155967;1584;26/05/2022
156010;1901;22/05/2022
156020;1822;21/04/2022
156025;1245;05/04/2022
156066;1433;04/04/2022
156080;1655;15/05/2022
156098;1748;12/01/2022
156104;1420;11/11/2022
156116;1856;27/11/2022
156140;1188;26/07/2022
156147;1084;20/10/2022
156175;1554;04/09/2022
156269;1611;07/02/2022
156317;1711;18/09/2022
156325;1004;08/09/2022
156398;1393;10/11/2022
156467;1886;22/02/2022
156470;1812;25/06/2022
156501;1431;12/01/2022
156509;1155;03/06/2022
156524;1225;11/05/2022
156620;1825;28/05/2022
156650;1592;17/01/2022
156684;1247;12/01/2022
156722;1789;28/10/2022
156740;1710;23/11/2022
156797;1327;05/12/2022
156808;1757;03/07/2022
156857;1075;27/04/2022
156879;1486;02/07/2022
156908;1607;28/08/2022
156933;1782;25/08/2022
156975;1046;13/07/2022
156980;1897;02/09/2022
156981;1027;19/09/2022
157028;1501;20/02/2022
157217;1453;07/04/2022
157234;1067;31/07/2022
157247;1572;06/05/2022
157287;1511;03/08/2022
157323;1553;24/10/2022
157333;1683;02/01/2022
157410;1750;08/03/2022
157448;1604;27/06/2022
157450;1787;02/11/2022
157460;1957;05/11/2022
157464;1810;06/01/2022
157515;1627;19/06/2022
157517;1454;14/07/2022
157520;1620;05/07/2022
157528;1012;03/06/2022
157535;1892;12/11/2022
157582;1025;26/09/2022
157612;1095;26/03/2022
157702;1459;06/05/2022
157720;1054;08/09/2022
157742;1252;05/10/2022
157743;1259;03/08/2022
157830;1261;26/07/2022
157868;1232;20/05/2022
157880;1720;13/03/2022
157894;1332;07/12/2022
157895;1749;16/05/2022
157903;1530;08/06/2022
157941;1841;20/06/2022
157987;1771;07/07/2022
157995;1479;05/03/2022
158043;1313;24/01/2022
158045;1261;29/08/2022
158061;1028;03/02/2022
158174;1859;01/09/2022
158176;1447;07/05/2022
158185;1356;14/03/2022
158196;1444;25/09/2022
158238;1267;10/11/2022
158258;1414;05/07/2022
158276;1824;30/01/2022
158280;1990;08/03/2022
158292;1005;19/11/2022
158295;1197;17/05/2022
158393;1955;18/01/2022
158533;1513;15/02/2022
158544;1365;09/06/2022
158549;1528;11/10/2022
158657;1992;03/07/2022
158670;1496;23/11/2022
158693;1987;04/07/2022
158953;1108;26/01/2022
158993;1750;08/02/2022
159023;1782;31/05/2022
159122;1044;29/03/2022
159169;1015;08/04/2022
159177;1672;22/02/2022
159181;1703;22/03/2022
159235;1878;23/07/2022
159391;1100;01/03/2022
159429;1575;12/01/2022
159435;1574;10/01/2022
159493;1574;25/07/2022
159502;1950;07/09/2022
159526;1059;23/11/2022
159595;1666;10/11/2022
159611;1617;05/02/2022
159722;1253;15/09/2022
159728;1843;23/04/2022
159743;1073;01/08/2022
159751;1779;12/08/2022
159778;1996;04/06/2022
159782;1261;02/04/2022
159793;1752;24/11/2022
159836;1087;09/05/2022
159864;1360;04/03/2022
159927;1539;25/05/2022
159946;1784;20/10/2022
159971;1701;18/04/2022
159999;1926;12/09/2022
160030;1321;12/05/2022
160036;1060;13/08/2022
160080;1968;09/05/2022
160092;1423;26/10/2022
160116;1440;25/05/2022
160135;1946;08/10/2022
160139;1026;29/09/2022
160172;1063;09/10/2022
160232;1491;18/01/2022
160260;1677;08/07/2022
160267;1107;04/01/2022
160304;1047;29/04/2022
160312;1220;09/03/2022
160314;1644;21/02/2022
160324;1660;03/12/2022
160360;1306;09/02/2022
160418;1907;20/08/2022
160447;1600;26/04/2022
160455;1548;04/03/2022
160490;1145;17/04/2022
160500;1952;12/04/2022
160508;1412;05/10/2022
160597;1197;13/05/2022
160720;1171;28/09/2022
160726;1629;21/02/2022
160735;1310;26/06/2022
160803;1444;27/09/2022
160852;1363;27/11/2022
160885;1074;16/02/2022
160903;1219;04/09/2022
160933;1794;02/02/2022
160992;1850;07/07/2022
161033;1598;14/08/2022
161121;1012;29/06/2022
161138;1395;07/11/2022
161145;1001;18/04/2022
161192;1664;02/09/2022
161230;1406;18/11/2022
161233;1729;18/09/2022
161280;1285;28/10/2022
161302;1601;09/05/2022
161381;1148;30/05/2022
161445;1202;24/04/2022
161484;1872;18/08/2022
161491;1358;01/04/2022
161609;1335;19/09/2022
161630;1970;30/11/2022
161632;1677;13/02/2022
161669;1411;26/05/2022
161671;1531;04/09/2022
161754;1100;04/02/2022
161766;1525;03/04/2022
161772;1096;21/08/2022
161800;1374;22/11/2022
161820;1597;15/02/2022
161823;1523;24/03/2022
161831;1493;06/06/2022
161846;1271;02/12/2022
161862;1738;27/02/2022
161883;1734;18/09/2022
161896;1802;09/05/2022
161939;1317;04/02/2022
162030;1385;15/09/2022
162045;1991;07/12/2022
162049;1835;25/06/2022
162050;1802;28/05/2022
162091;1611;17/01/2022
162113;1268;30/01/2022
162147;1455;19/10/2022
162158;1317;19/06/2022
162192;1077;27/05/2022
162293;1095;28/11/2022
162357;1255;23/06/2022
162367;1866;30/05/2022
162377;1218;11/10/2022
162499;1292;12/06/2022
162501;1780;16/08/2022
162580;1143;08/05/2022
162583;1949;08/04/2022
162599;1481;28/09/2022
162602;1322;27/02/2022
162605;1972;22/06/2022
162617;1740;25/09/2022
162659;1344;13/04/2022
162754;1919;29/08/2022
162778;1361;14/10/2022
162789;1065;20/11/2022
162791;1099;02/04/2022
162834;1138;17/03/2022
162836;1727;03/09/2022
162855;1418;17/01/2022
162860;1210;25/11/2022
162863;1567;19/11/2022
162865;1570;13/11/2022
162877;1401;03/03/2022
162891;1384;12/11/2022
162901;1334;06/01/2022
162920;1456;08/10/2022
163044;1081;04/11/2022
163056;1226;24/01/2022
163082;1020;30/10/2022
163098;1913;20/11/2022
163115;1904;30/08/2022
163164;1554;25/02/2022
163177;1363;10/01/2022
163231;1127;19/06/2022
163253;1808;15/10/2022
163335;1105;21/09/2022
163384;1663;11/04/2022
163456;1556;26/10/2022
163484;1418;23/04/2022
163485;1396;02/09/2022
163505;1520;18/04/2022
163601;1771;31/10/2022
163657;1355;17/05/2022
163694;1468;24/04/2022
163695;1086;08/08/2022
163750;1471;08/02/2022
163832;1901;24/10/2022
163863;1299;13/05/2022
163865;1380;24/02/2022
163938;1141;09/08/2022
163968;1136;28/01/2022
163993;1886;16/05/2022
164002;1348;30/11/2022
164005;1630;07/09/2022
164016;1761;11/03/2022
164035;1274;01/11/2022
164161;1770;04/05/2022
164182;1133;08/08/2022
164204;1518;31/10/2022
164207;1656;12/09/2022
164211;1389;18/10/2022
164216;1219;21/08/2022
164254;1161;30/07/2022
164277;1931;02/12/2022
164316;1536;30/01/2022
164389;1909;22/06/2022
164392;1790;17/04/2022
164413;1264;12/03/2022
164463;1802;15/06/2022
164530;1442;01/09/2022
164538;1103;27/07/2022
164565;1748;25/01/2022
164609;1351;30/09/2022
164619;1749;27/01/2022
164627;1027;01/10/2022
164630;1626;15/05/2022
164657;1502;28/03/2022
164661;1077;01/03/2022
164705;1052;12/05/2022
164709;1134;12/02/2022
164712;1050;28/04/2022
164722;1759;24/03/2022
164796;1106;05/10/2022
164838;1962;26/02/2022
164844;1223;01/03/2022
164876;1019;14/06/2022
164907;1909;02/03/2022
164926;1791;10/06/2022
164941;N/A;25/02/2022
164947;1945;15/11/2022
164972;1051;21/05/2022
165002;1342;02/10/2022
165019;1362;24/11/2022
165062;1586;27/02/2022
165072;1221;08/06/2022
165083;1677;11/02/2022
165091;1227;23/02/2022
165094;1020;08/04/2022
165141;1340;11/06/2022
165146;1219;10/11/2022
165199;1008;29/08/2022
165214;1297;23/11/2022
165250;1815;21/11/2022
165255;1369;23/09/2022
165283;1082;08/02/2022
165301;1619;11/02/2022
165329;1597;08/02/2022
165367;1587;06/05/2022
165415;1863;02/09/2022
165438;1343;24/04/2022
165459;1489;05/02/2022
165478;1550;23/02/2022
165502;1614;23/03/2022
165627;1247;05/04/2022
165722;1674;23/06/2022
165789;1083;01/06/2022
165864;1521;24/11/2022
165870;1470;22/10/2022
165876;1260;22/09/2022
165899;1278;20/06/2022
165900;1033;16/04/2022
166048;1688;31/10/2022
166052;1512;26/08/2022
166067;1731;06/04/2022
166069;1564;31/01/2022
166123;1937;25/08/2022
166170;1653;18/08/2022
166181;1197;02/06/2022
166188;1285;20/11/2022
166277;1509;18/04/2022
166419;1246;04/04/2022
166437;1841;08/02/2022
166454;1659;23/03/2022
166551;1892;24/09/2022
166555;1075;20/05/2022
166591;1775;30/01/2022
166598;1075;20/01/2022
166614;1556;08/08/2022
166642;1782;19/03/2022
166660;1498;12/10/2022
166714;1692;12/05/2022
166718;1299;01/01/2022
166730;1039;13/07/2022
166744;1045;28/11/2022
166752;1926;29/01/2022
166802;1901;17/10/2022
166869;2000;01/02/2022
166890;1312;12/08/2022
166904;1631;30/10/2022
166906;1379;16/10/2022
166918;1831;23/02/2022
166958;1899;16/05/2022
166970;1509;27/01/2022
166981;1065;23/01/2022
166992;1162;30/01/2022
166994;1106;17/03/2022
167017;1856;31/08/2022
167099;1792;12/03/2022
